TAD	Term	P.value	P.adjust
TAD1823	Dilated cardiomyopathy (DCM)	0.0345888724721631	0.115232122591671
TAD1823	Hypertrophic cardiomyopathy (HCM)	0.0323332398823694	0.115232122591671
TAD1823	MAPK signaling pathway	0.109210998994361	0.126402479830167
TAD1823	Oxytocin signaling pathway	0.0576921614126612	0.115804105322
TAD2583	Adrenergic signaling in cardiomyocytes	0.0368268931138618	0.115232122591671
TAD2583	African trypanosomiasis	0.009462862427572	0.115232122591671
TAD2583	AGE-RAGE signaling pathway in diabetic complications	0.0254717933775703	0.115232122591671
TAD2583	Aldosterone-regulated sodium reabsorption	0.009462862427572	0.115232122591671
TAD2583	Aldosterone synthesis and secretion	0.024965577836086	0.115232122591671
TAD2583	Amoebiasis	0.0244592308527214	0.115232122591671
TAD2583	Amphetamine addiction	0.0173565716881879	0.115232122591671
TAD2583	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	0.018372814585685	0.115232122591671
TAD2583	B cell receptor signaling pathway	0.0181188031520159	0.115232122591671
TAD2583	Calcium signaling pathway	0.0476151497413828	0.115232122591671
TAD2583	Carbohydrate digestion and absorption	0.0112480731852616	0.115232122591671
TAD2583	Cardiac muscle contraction	0.0198961931178279	0.115232122591671
TAD2583	Chemokine signaling pathway	0.048115450398254	0.115232122591671
TAD2583	Choline metabolism in cancer	0.0252187020370631	0.115232122591671
TAD2583	Cholinergic synapse	0.0285063263469892	0.115232122591671
TAD2583	Circadian entrainment	0.0247124207746388	0.115232122591671
TAD2583	Dilated cardiomyopathy (DCM)	0.0231927883360841	0.115232122591671
TAD2583	Dopaminergic synapse	0.0333013261401325	0.115232122591671
TAD2583	Endocrine and other factor-regulated calcium reabsorption	0.0122674706878855	0.115232122591671
TAD2583	ErbB signaling pathway	0.0216719729206065	0.115232122591671
TAD2583	Fc gamma R-mediated phagocytosis	0.0231927883360841	0.115232122591671
TAD2583	Focal adhesion	0.0503651767609047	0.115232122591671
TAD2583	GABAergic synapse	0.0226859813061385	0.115232122591671
TAD2583	Gap junction	0.0224325285004608	0.115232122591671
TAD2583	Gastric acid secretion	0.0191346517238717	0.115232122591671
TAD2583	Glioma	0.0191346517238717	0.115232122591671
TAD2583	Glutamatergic synapse	0.0290116217953115	0.115232122591671
TAD2583	GnRH signaling pathway	0.0236994639241495	0.115232122591671
TAD2583	Hepatitis B	0.0413503011218466	0.115232122591671
TAD2583	Hepatocellular carcinoma	0.0426049138692575	0.115232122591671
TAD2583	HIF-1 signaling pathway	0.0254717933775703	0.115232122591671
TAD2583	Human cytomegalovirus infection	0.0568494347391229	0.115375190636324
TAD2583	Human immunodeficiency virus 1 infection	0.053610082459735	0.115232122591671
TAD2583	Hypertrophic cardiomyopathy (HCM)	0.0216719729206065	0.115232122591671
TAD2583	Inflammatory mediator regulation of TRP channels	0.0254717933775703	0.115232122591671
TAD2583	Influenza A	0.0433572871920631	0.115232122591671
TAD2583	Insulin resistance	0.0274953411247041	0.115232122591671
TAD2583	Insulin secretion	0.0219255243076946	0.115232122591671
TAD2583	Leishmaniasis	0.0188807388716129	0.115232122591671
TAD2583	Leukocyte transendothelial migration	0.0285063263469892	0.115232122591671
TAD2583	Long-term depression	0.0153225085906304	0.115232122591671
TAD2583	Long-term potentiation	0.0171024288126383	0.115232122591671
TAD2583	MAPK signaling pathway	0.00142499428474274	0.0424809616961044
TAD2583	Melanogenesis	0.0257248518576072	0.115232122591671
TAD2583	MicroRNAs in cancer	0.0751830467840097	0.11858757455853
TAD2583	Morphine addiction	0.0231927883360841	0.115232122591671
TAD2583	mTOR signaling pathway	0.038587261356176	0.115232122591671
TAD2583	Natural killer cell mediated cytotoxicity	0.0333013261401325	0.115232122591671
TAD2583	NF-kappa B signaling pathway	0.024206008070334	0.115232122591671
TAD2583	Non-small cell lung cancer	0.016848253076619	0.115232122591671
TAD2583	Oxytocin signaling pathway	0.00038210154601611	0.0125775092230303
TAD2583	Pancreatic secretion	0.024965577836086	0.115232122591671
TAD2583	Parathyroid hormone synthesis, secretion and action	0.0269896513507407	0.115232122591671
TAD2583	Pathways in cancer	0.131256054336233	0.137431786515075
TAD2583	Phosphatidylinositol signaling system	0.0252187020370631	0.115232122591671
TAD2583	Proteoglycans in cancer	0.0508647544874338	0.115232122591671
TAD2583	Rap1 signaling pathway	0.0521131237455309	0.115232122591671
TAD2583	Ras signaling pathway	0.0585914011181956	0.116002141856372
TAD2583	Retrograde endocannabinoid signaling	0.0375815338091027	0.115232122591671
TAD2583	Salivary secretion	0.0229394012513466	0.115232122591671
TAD2583	Serotonergic synapse	0.0287589905013853	0.115232122591671
TAD2583	Sphingolipid signaling pathway	0.0302742853578905	0.115232122591671
TAD2583	Thyroid hormone signaling pathway	0.0295167858017532	0.115232122591671
TAD2583	Thyroid hormone synthesis	0.0188807388716129	0.115232122591671
TAD2583	Vascular smooth muscle contraction	0.033553365945597	0.115232122591671
TAD2583	VEGF signaling pathway	0.0150681028313204	0.115232122591671
TAD2583	Wnt signaling pathway	0.0400948668626837	0.115232122591671
TAD2649	Adrenergic signaling in cardiomyocytes	0.0169025775479114	0.115232122591671
TAD2649	Apelin signaling pathway	0.0151759001805471	0.115232122591671
TAD2649	cGMP-PKG signaling pathway	0.0218172330347379	0.115232122591671
TAD2649	Chemokine signaling pathway	0.0280806632093284	0.115232122591671
TAD2649	Cholinergic synapse	0.0103225838683099	0.115232122591671
TAD2649	Kaposi sarcoma-associated herpesvirus infection	0.0269905960757129	0.115232122591671
TAD2649	Oxytocin signaling pathway	0.01871048499897	0.115232122591671
TAD2649	Phospholipase D signaling pathway	0.0175711150164861	0.115232122591671
TAD2649	PI3K-Akt signaling pathway	0.0861483800206721	0.120561949010329
TAD2649	Platelet activation	0.0125477228039631	0.115232122591671
TAD2649	Salmonella infection	0.114854126316193	0.127795436323651
TAD2649	SNARE interactions in vesicular transport	0.0469348969715031	0.115232122591671
TAD2649	Toxoplasmosis	0.0105004948885725	0.115232122591671
TAD2882	Adrenergic signaling in cardiomyocytes	0.148016896867385	0.152854050359784
TAD2882	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	0.080929072987934	0.119543551774631
TAD2882	Cardiac muscle contraction	0.0973062268586375	0.122935610123605
TAD2882	Dilated cardiomyopathy (DCM)	0.13683628163563	0.142519001308039
TAD2882	Herpes simplex virus 1 infection	7.78821845243781e-14	3.07634628871293e-11
TAD2882	Hypertrophic cardiomyopathy (HCM)	0.117954974326334	0.128981164180002
TAD2882	Long-term depression	0.207161510962153	0.210356804190361
TAD2882	MicroRNAs in cancer	0.245873306363229	0.247913097673199
TAD2882	Oxytocin signaling pathway	0.169460779045928	0.173524323326356
TAD2882	Staphylococcus aureus infection	0.0707497289093327	0.117904655459813
TAD566	Adrenergic signaling in cardiomyocytes	0.106488004180877	0.126092495478642
TAD566	Aldosterone synthesis and secretion	0.0730605999341524	0.11858757455853
TAD566	Amphetamine addiction	0.051184030293296	0.115232122591671
TAD566	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	0.0541255231078312	0.115232122591671
TAD566	Carbohydrate digestion and absorption	0.0333745220507028	0.115232122591671
TAD566	Cardiac muscle contraction	0.0585235112313578	0.116002141856372
TAD566	Cellular senescence	0.116942396593547	0.128669210736632
TAD566	cGMP-PKG signaling pathway	0.121095511520004	0.129771183839744
TAD566	Cholinergic synapse	0.083124862286952	0.119543551774631
TAD566	Circadian entrainment	0.0723382156764053	0.1185626356522
TAD566	Cortisol synthesis and secretion	0.0489729116005262	0.115232122591671
TAD566	Cushing syndrome	0.11346898682744	0.126789956992472
TAD566	Dilated cardiomyopathy (DCM)	0.0679940509045444	0.116873426769585
TAD566	Dopaminergic synapse	0.0966377152622144	0.122935610123605
TAD566	GABAergic synapse	0.0665422342314234	0.116873426769585
TAD566	Glutamatergic synapse	0.0845551515328895	0.119543551774631
TAD566	Glycine, serine and threonine metabolism	0.0303793642714779	0.115232122591671
TAD566	GnRH signaling pathway	0.0694439854016072	0.116895301324227
TAD566	Hypertrophic cardiomyopathy (HCM)	0.0636329465390405	0.116483782209881
TAD566	IL-17 signaling pathway	0.0694439854016072	0.116895301324227
TAD566	Insulin secretion	0.0643609758665987	0.116483782209881
TAD566	Oxytocin signaling pathway	0.112076438811949	0.126450006764748
TAD566	Renin secretion	0.051920117158856	0.115232122591671
TAD566	Retrograde endocannabinoid signaling	0.108587091824418	0.126402479830167
TAD566	RNA degradation	0.059254849777786	0.116002141856372
TAD566	Serotonergic synapse	0.0838402395075344	0.119543551774631
TAD566	Tight junction	0.12385520170156	0.130373896527958
TAD566	Type II diabetes mellitus	0.034869207193261	0.115232122591671
TAD566	Vascular smooth muscle contraction	0.0973442950703786	0.122935610123605
TAD2582	African trypanosomiasis	0.00474237375032027	0.100957585580596
TAD2582	AGE-RAGE signaling pathway in diabetic complications	0.0128172263522173	0.115232122591671
TAD2582	Aldosterone-regulated sodium reabsorption	0.00474237375032027	0.100957585580596
TAD2582	Aldosterone synthesis and secretion	0.0125608818251731	0.115232122591671
TAD2582	Amoebiasis	0.0123045372981286	0.115232122591671
TAD2582	Amphetamine addiction	0.00871571391950776	0.115232122591671
TAD2582	B cell receptor signaling pathway	0.00910023071007426	0.115232122591671
TAD2582	Calcium signaling pathway	0.0240963855421686	0.115232122591671
TAD2582	Carbohydrate digestion and absorption	0.00563957959497563	0.111381697000769
TAD2582	Chemokine signaling pathway	0.0243527300692129	0.115232122591671
TAD2582	Choline metabolism in cancer	0.012689054088695	0.115232122591671
TAD2582	Cholinergic synapse	0.0143552935144834	0.115232122591671
TAD2582	Circadian entrainment	0.012432709561651	0.115232122591671
TAD2582	Dopaminergic synapse	0.0167905665214046	0.115232122591671
TAD2582	Endocrine and other factor-regulated calcium reabsorption	0.00615226864906426	0.114016399159268
TAD2582	ErbB signaling pathway	0.0108946423993849	0.115232122591671
TAD2582	Fc gamma R-mediated phagocytosis	0.0116636759805179	0.115232122591671
TAD2582	Focal adhesion	0.0255062804409124	0.115232122591671
TAD2582	GABAergic synapse	0.0114073314534734	0.115232122591671
TAD2582	Gap junction	0.0112791591899512	0.115232122591671
TAD2582	Gastric acid secretion	0.00961291976416279	0.115232122591671
TAD2582	Glioma	0.00961291976416279	0.115232122591671
TAD2582	Glutamatergic synapse	0.0146116380415278	0.115232122591671
TAD2582	GnRH signaling pathway	0.011920020507562	0.115232122591671
TAD2582	Hepatitis B	0.0208920789541142	0.115232122591671
TAD2582	Hepatocellular carcinoma	0.0215329402717253	0.115232122591671
TAD2582	HIF-1 signaling pathway	0.0128172263522173	0.115232122591671
TAD2582	Human cytomegalovirus infection	0.0288387592924891	0.115232122591671
TAD2582	Human immunodeficiency virus 1 infection	0.0271725198667008	0.115232122591671
TAD2582	Inflammatory mediator regulation of TRP channels	0.0128172263522173	0.115232122591671
TAD2582	Influenza A	0.0219174570622919	0.115232122591671
TAD2582	Insulin resistance	0.0138426044603945	0.115232122591671
TAD2582	Insulin secretion	0.0110228146629069	0.115232122591671
TAD2582	Leishmaniasis	0.00948474750064077	0.115232122591671
TAD2582	Leukocyte transendothelial migration	0.0143552935144834	0.115232122591671
TAD2582	Long-term depression	0.00769033581133038	0.115232122591671
TAD2582	Long-term potentiation	0.00858754165598552	0.115232122591671
TAD2582	MAPK signaling pathway	0.037810817739041	0.115232122591671
TAD2582	Melanogenesis	0.0129453986157394	0.115232122591671
TAD2582	MicroRNAs in cancer	0.0383235067931299	0.115232122591671
TAD2582	Morphine addiction	0.0116636759805179	0.115232122591671
TAD2582	mTOR signaling pathway	0.0194821840553703	0.115232122591671
TAD2582	Natural killer cell mediated cytotoxicity	0.0167905665214046	0.115232122591671
TAD2582	NF-kappa B signaling pathway	0.0121763650346063	0.115232122591671
TAD2582	Non-small cell lung cancer	0.00845936939246328	0.115232122591671
TAD2582	Oxytocin signaling pathway	0.0196103563188926	0.115232122591671
TAD2582	Pancreatic secretion	0.0125608818251731	0.115232122591671
TAD2582	Parathyroid hormone synthesis, secretion and action	0.0135862599333504	0.115232122591671
TAD2582	Pathways in cancer	0.0679312996667519	0.116873426769585
TAD2582	Phosphatidylinositol signaling system	0.012689054088695	0.115232122591671
TAD2582	Proteoglycans in cancer	0.0257626249679569	0.115232122591671
TAD2582	Rap1 signaling pathway	0.0264034862855679	0.115232122591671
TAD2582	Ras signaling pathway	0.0297359651371443	0.115232122591671
TAD2582	Retrograde endocannabinoid signaling	0.0189694950012816	0.115232122591671
TAD2582	Salivary secretion	0.0115355037169956	0.115232122591671
TAD2582	Serotonergic synapse	0.0144834657780054	0.115232122591671
TAD2582	Sphingolipid signaling pathway	0.0152524993591386	0.115232122591671
TAD2582	Thyroid hormone signaling pathway	0.0148679825685721	0.115232122591671
TAD2582	Thyroid hormone synthesis	0.00948474750064077	0.115232122591671
TAD2582	Vascular smooth muscle contraction	0.0169187387849269	0.115232122591671
TAD2582	VEGF signaling pathway	0.00756216354780803	0.115232122591671
TAD2582	Wnt signaling pathway	0.0202512176365033	0.115232122591671
TAD3067	African trypanosomiasis	0.0327404518505116	0.115232122591671
TAD3067	Fluid shear stress and atherosclerosis	0.118283554123519	0.12911544101612
TAD3067	Salmonella infection	0.0746822888572957	0.11858757455853
TAD2298	AGE-RAGE signaling pathway in diabetic complications	0.0503010987034357	0.115232122591671
TAD2298	AMPK signaling pathway	0.0601290884495725	0.116002141856372
TAD2298	Cellular senescence	0.0795560346503326	0.119543551774631
TAD2298	FoxO signaling pathway	0.0659891478462581	0.116636733975924
TAD2298	Glucagon signaling pathway	0.0517801882419708	0.115232122591671
TAD2298	Insulin resistance	0.0542414973450748	0.115232122591671
TAD2298	Insulin signaling pathway	0.0684227340264977	0.116873426769585
TAD2298	Longevity regulating pathway	0.0512873505019721	0.115232122591671
TAD2298	Prostate cancer	0.0488202794605933	0.115232122591671
TAD2298	Thyroid hormone signaling pathway	0.0581696214090477	0.116002141856372
TAD2298	Transcriptional misregulation in cancer	0.0920210119965628	0.122358683260164
TAD2629	AGE-RAGE signaling pathway in diabetic complications	0.0254717933775703	0.115232122591671
TAD2629	Axon guidance	0.0458630623375274	0.115232122591671
TAD2629	B cell receptor signaling pathway	0.0181188031520159	0.115232122591671
TAD2629	C-type lectin receptor signaling pathway	0.0264838301348975	0.115232122591671
TAD2629	Calcium signaling pathway	0.0476151497413828	0.115232122591671
TAD2629	Epithelial cell signaling in Helicobacter pylori infection	0.0173565716881879	0.115232122591671
TAD2629	Epstein-Barr virus infection	0.0508647544874338	0.115232122591671
TAD2629	ErbB signaling pathway	0.0216719729206065	0.115232122591671
TAD2629	Fc epsilon RI signaling pathway	0.0173565716881879	0.115232122591671
TAD2629	Fc gamma R-mediated phagocytosis	0.0231927883360841	0.115232122591671
TAD2629	Glioma	0.0191346517238717	0.115232122591671
TAD2629	Hepatocellular carcinoma	0.0426049138692575	0.115232122591671
TAD2629	HIF-1 signaling pathway	0.0254717933775703	0.115232122591671
TAD2629	Human immunodeficiency virus 1 infection	0.053610082459735	0.115232122591671
TAD2629	Inflammatory mediator regulation of TRP channels	0.0254717933775703	0.115232122591671
TAD2629	Inositol phosphate metabolism	0.0188807388716129	0.115232122591671
TAD2629	Kaposi sarcoma-associated herpesvirus infection	0.0471147176426318	0.115232122591671
TAD2629	Leukocyte transendothelial migration	0.0285063263469892	0.115232122591671
TAD2629	MicroRNAs in cancer	0.0751830467840097	0.11858757455853
TAD2629	Natural killer cell mediated cytotoxicity	0.0333013261401325	0.115232122591671
TAD2629	Neurotrophin signaling pathway	0.0302742853578905	0.115232122591671
TAD2629	NF-kappa B signaling pathway	0.024206008070334	0.115232122591671
TAD2629	Non-small cell lung cancer	0.016848253076619	0.115232122591671
TAD2629	Osteoclast differentiation	0.0322928383135732	0.115232122591671
TAD2629	Phosphatidylinositol signaling system	0.0252187020370631	0.115232122591671
TAD2629	Phospholipase D signaling pathway	0.0375815338091027	0.115232122591671
TAD2629	Platelet activation	0.0315361274087178	0.115232122591671
TAD2629	Proteoglycans in cancer	0.0508647544874338	0.115232122591671
TAD2629	Ras signaling pathway	0.0585914011181956	0.116002141856372
TAD2629	Thyroid hormone signaling pathway	0.0295167858017532	0.115232122591671
TAD2629	VEGF signaling pathway	0.0150681028313204	0.115232122591671
TAD2629	Vibrio cholerae infection	0.012776972276377	0.115232122591671
TAD316	AGE-RAGE signaling pathway in diabetic complications	0.0128172263522173	0.115232122591671
TAD316	Aldosterone synthesis and secretion	0.0125608818251731	0.115232122591671
TAD316	Apelin signaling pathway	0.0175596001025375	0.115232122591671
TAD316	cGMP-PKG signaling pathway	0.0212765957446808	0.115232122591671
TAD316	Fc gamma R-mediated phagocytosis	0.0116636759805179	0.115232122591671
TAD316	Inflammatory mediator regulation of TRP channels	0.0128172263522173	0.115232122591671
TAD316	Insulin resistance	0.0138426044603945	0.115232122591671
TAD316	MicroRNAs in cancer	0.0383235067931299	0.115232122591671
TAD316	Sphingolipid signaling pathway	0.0152524993591386	0.115232122591671
TAD316	Tight junction	0.0217892847987694	0.115232122591671
TAD316	Type II diabetes mellitus	0.00589592412201989	0.114016399159268
TAD316	Vascular smooth muscle contraction	0.0169187387849269	0.115232122591671
TAD1163	Alanine, aspartate and glutamate metabolism	0.0353453869868767	0.115232122591671
TAD1163	Butanoate metabolism	0.0283651011807244	0.115232122591671
TAD1915	Alanine, aspartate and glutamate metabolism	0.0778235454542876	0.119065388244818
TAD1915	Arginine and proline metabolism	0.107321291333756	0.126402479830167
TAD1915	Arginine biosynthesis	0.0474069071797093	0.115232122591671
TAD1915	Cysteine and methionine metabolism	0.103162586687261	0.124710701580621
TAD1915	Glycosaminoglycan degradation	0.0429851026012216	0.115232122591671
TAD1915	Phenylalanine metabolism	0.0385439179175177	0.115232122591671
TAD1915	Phenylalanine, tyrosine and tryptophan biosynthesis	0.0114853302299628	0.115232122591671
TAD1915	Porphyrin and chlorophyll metabolism	0.0926856274736272	0.122416535029286
TAD1915	Tyrosine metabolism	0.0799606867162708	0.119543551774631
TAD21	Alanine, aspartate and glutamate metabolism	0.0353453869868767	0.115232122591671
TAD21	Arginine and proline metabolism	0.0491744418887137	0.115232122591671
TAD21	Metabolism of xenobiotics by cytochrome P450	0.0734381700988364	0.11858757455853
TAD1574	Alcoholism	0.0891557856135407	0.122358683260164
TAD1574	Hematopoietic cell lineage	0.0488202794605933	0.115232122591671
TAD1574	JAK-STAT signaling pathway	0.0805194089225777	0.119543551774631
TAD2238	Aldosterone-regulated sodium reabsorption	0.0464506040358522	0.115232122591671
TAD2238	Choline metabolism in cancer	0.119950097455815	0.129771183839744
TAD2238	Dilated cardiomyopathy (DCM)	0.110762055405179	0.126402479830167
TAD2238	Ether lipid metabolism	0.0586668173574152	0.116002141856372
TAD2238	Glioma	0.0921265207604515	0.122358683260164
TAD2238	Glycerophospholipid metabolism	0.117661133193766	0.128923977856993
TAD2238	HIF-1 signaling pathway	0.121092574286327	0.129771183839744
TAD2238	Homologous recombination	0.0513541069768443	0.115232122591671
TAD2238	Hypertrophic cardiomyopathy (HCM)	0.10381446552793	0.125105764779263
TAD2238	Inflammatory mediator regulation of TRP channels	0.121092574286327	0.129771183839744
TAD2238	Long-term depression	0.0743372628821023	0.11858757455853
TAD2238	Longevity regulating pathway	0.123373524286887	0.130213873328845
TAD2238	Lysosome	0.147003870662724	0.152006620187895
TAD2238	Melanoma	0.0885934848040213	0.122144595105021
TAD2238	Ovarian steroidogenesis	0.0610930891408982	0.116002141856372
TAD2238	p53 signaling pathway	0.0885934848040213	0.122144595105021
TAD2238	Phosphonate and phosphinate metabolism	0.00766818530635949	0.115232122591671
TAD2238	Progesterone-mediated oocyte maturation	0.119950097455815	0.129771183839744
TAD2238	Prostate cancer	0.117661133193766	0.128923977856993
TAD2797	Aldosterone-regulated sodium reabsorption	0.0281279240400292	0.115232122591671
TAD2797	Porphyrin and chlorophyll metabolism	0.0318779084067983	0.115232122591671
TAD2797	Tight junction	0.12385520170156	0.130373896527958
TAD2797	Ubiquitin mediated proteolysis	0.10087028972494	0.123396384057437
TAD885	Aldosterone-regulated sodium reabsorption	0.009462862427572	0.115232122591671
TAD885	Bacterial invasion of epithelial cells	0.0188807388716129	0.115232122591671
TAD153	Aldosterone synthesis and secretion	0.000921806836415279	0.0285579372850224
TAD153	Aminoacyl-tRNA biosynthesis	0.0334168720252585	0.115232122591671
TAD153	Cortisol synthesis and secretion	0.000405695385438762	0.0128225590886437
TAD153	Cushing syndrome	0.00229204444536636	0.0646683968514079
TAD153	Glyoxylate and dicarboxylate metabolism	0.0152951108696761	0.115232122591671
TAD153	Ovarian steroidogenesis	0.00023000476232729	0.00825926191993451
TAD153	Peroxisome	0.0418868795039895	0.115232122591671
TAD153	Steroid hormone biosynthesis	0.000345527720278437	0.0116156127242539
TAD1636	Aldosterone synthesis and secretion	0.0372160103196839	0.115232122591671
TAD1636	Protein digestion and absorption	0.034213177390754	0.115232122591671
TAD1814	Aldosterone synthesis and secretion	0.0730605999341524	0.11858757455853
TAD1814	Calcium signaling pathway	0.136184619122638	0.141933837871879
TAD1814	Glioma	0.0563266522528104	0.115232122591671
TAD1814	Lysine degradation	0.0445377905864172	0.115232122591671
TAD1814	Oxytocin signaling pathway	0.112076438811949	0.126450006764748
TAD1814	Phagosome	0.11137948154257	0.126450006764748
TAD1814	Protein export	0.0175635136826847	0.115232122591671
TAD1814	Protein processing in endoplasmic reticulum	0.120404458325026	0.129771183839744
TAD1814	Purine metabolism	0.0952231728464741	0.122880787262533
TAD1814	Tryptophan metabolism	0.0318779084067983	0.115232122591671
TAD1814	Vibrio cholerae infection	0.0378527999269196	0.115232122591671
TAD1815	Aldosterone synthesis and secretion	0.0493140781474406	0.115232122591671
TAD1815	Calcium signaling pathway	0.0929745835665464	0.122416535029286
TAD1815	Glioma	0.0379079580484483	0.115232122591671
TAD1815	Mitophagy	0.0329168936841359	0.115232122591671
TAD1815	Oxytocin signaling pathway	0.076178262105553	0.118923783923687
TAD2148	Aldosterone synthesis and secretion	0.0493140781474406	0.115232122591671
TAD2148	Alzheimer disease	0.0848452380670496	0.119543551774631
TAD2148	Apelin signaling pathway	0.0684227340264977	0.116873426769585
TAD2148	Apoptosis	0.071336756540808	0.117927601361875
TAD2148	C-type lectin receptor signaling pathway	0.0522728339423257	0.115232122591671
TAD2148	Calcium signaling pathway	0.0929745835665464	0.122416535029286
TAD2148	Cellular senescence	0.0795560346503326	0.119543551774631
TAD2148	cGMP-PKG signaling pathway	0.0824438885788062	0.119543551774631
TAD2148	Cholinergic synapse	0.0562070921038219	0.115232122591671
TAD2148	Circadian rhythm	0.0158019070040715	0.115232122591671
TAD2148	Cortisol synthesis and secretion	0.0329168936841359	0.115232122591671
TAD2148	Cushing syndrome	0.0771442869966578	0.118923783923687
TAD2148	Dopaminergic synapse	0.0655018590229091	0.116636733975924
TAD2148	Estrogen signaling pathway	0.0684227340264977	0.116873426769585
TAD2148	Gap junction	0.0443674300236308	0.115232122591671
TAD2148	Gastric acid secretion	0.0379079580484483	0.115232122591671
TAD2148	Glucagon signaling pathway	0.0517801882419708	0.115232122591671
TAD2148	Glutamatergic synapse	0.0571887397387849	0.115375190636324
TAD2148	GnRH signaling pathway	0.0468431608223788	0.115232122591671
TAD2148	Human cytomegalovirus infection	0.1104805590092	0.126402479830167
TAD2148	Human immunodeficiency virus 1 infection	0.10435895480321	0.125105764779263
TAD2148	Inflammatory mediator regulation of TRP channels	0.0503010987034357	0.115232122591671
TAD2148	Kaposi sarcoma-associated herpesvirus infection	0.0920210119965628	0.122358683260164
TAD2148	Long-term depression	0.0304140918695621	0.115232122591671
TAD2148	Long-term potentiation	0.0339166564761243	0.115232122591671
TAD2148	NOD-like receptor signaling pathway	0.0881992049447614	0.122133868372238
TAD2148	Oocyte meiosis	0.0625741207957764	0.11604120992644
TAD2148	Oxytocin signaling pathway	0.076178262105553	0.118923783923687
TAD2148	Pancreatic secretion	0.0493140781474406	0.115232122591671
TAD2148	Parathyroid hormone synthesis, secretion and action	0.0532575494236703	0.115232122591671
TAD2148	Phosphatidylinositol signaling system	0.0498076845450792	0.115232122591671
TAD2148	Platelet activation	0.0620854964125581	0.116002141856372
TAD2148	Proteoglycans in cancer	0.0991545037746685	0.122935610123605
TAD2148	Renin secretion	0.0349156439076135	0.115232122591671
TAD2148	Retrograde endocannabinoid signaling	0.0737598818340811	0.11858757455853
TAD2148	Salivary secretion	0.0453583003597029	0.115232122591671
TAD2148	Serotonergic synapse	0.0566980116918041	0.115375190636324
TAD2148	Thyroid hormone synthesis	0.0374097229153818	0.115232122591671
TAD2148	Vascular smooth muscle contraction	0.0659891478462581	0.116636733975924
TAD2149	Aldosterone synthesis and secretion	0.0493140781474406	0.115232122591671
TAD2149	Alzheimer disease	0.0848452380670496	0.119543551774631
TAD2149	Apelin signaling pathway	0.0684227340264977	0.116873426769585
TAD2149	Apoptosis	0.071336756540808	0.117927601361875
TAD2149	C-type lectin receptor signaling pathway	0.0522728339423257	0.115232122591671
TAD2149	Calcium signaling pathway	0.0929745835665464	0.122416535029286
TAD2149	Cellular senescence	0.0795560346503326	0.119543551774631
TAD2149	cGMP-PKG signaling pathway	0.0824438885788062	0.119543551774631
TAD2149	Cholinergic synapse	0.0562070921038219	0.115232122591671
TAD2149	Cortisol synthesis and secretion	0.0329168936841359	0.115232122591671
TAD2149	Cushing syndrome	0.0771442869966578	0.118923783923687
TAD2149	Dopaminergic synapse	0.0655018590229091	0.116636733975924
TAD2149	Estrogen signaling pathway	0.0684227340264977	0.116873426769585
TAD2149	Gap junction	0.0443674300236308	0.115232122591671
TAD2149	Gastric acid secretion	0.0379079580484483	0.115232122591671
TAD2149	Glucagon signaling pathway	0.0517801882419708	0.115232122591671
TAD2149	Glutamatergic synapse	0.0571887397387849	0.115375190636324
TAD2149	GnRH signaling pathway	0.0468431608223788	0.115232122591671
TAD2149	Human cytomegalovirus infection	0.1104805590092	0.126402479830167
TAD2149	Human immunodeficiency virus 1 infection	0.10435895480321	0.125105764779263
TAD2149	Inflammatory mediator regulation of TRP channels	0.0503010987034357	0.115232122591671
TAD2149	Kaposi sarcoma-associated herpesvirus infection	0.0920210119965628	0.122358683260164
TAD2149	Long-term depression	0.0304140918695621	0.115232122591671
TAD2149	Long-term potentiation	0.0339166564761243	0.115232122591671
TAD2149	NOD-like receptor signaling pathway	0.0881992049447614	0.122133868372238
TAD2149	Oocyte meiosis	0.0625741207957764	0.11604120992644
TAD2149	Oxytocin signaling pathway	0.076178262105553	0.118923783923687
TAD2149	Pancreatic secretion	0.0493140781474406	0.115232122591671
TAD2149	Parathyroid hormone synthesis, secretion and action	0.0532575494236703	0.115232122591671
TAD2149	Phosphatidylinositol signaling system	0.0498076845450792	0.115232122591671
TAD2149	Platelet activation	0.0620854964125581	0.116002141856372
TAD2149	Proteoglycans in cancer	0.0991545037746685	0.122935610123605
TAD2149	Renin secretion	0.0349156439076135	0.115232122591671
TAD2149	Retrograde endocannabinoid signaling	0.0737598818340811	0.11858757455853
TAD2149	Salivary secretion	0.0453583003597029	0.115232122591671
TAD2149	Serotonergic synapse	0.0566980116918041	0.115375190636324
TAD2149	Thyroid hormone synthesis	0.0374097229153818	0.115232122591671
TAD2149	Vascular smooth muscle contraction	0.0659891478462581	0.116636733975924
TAD526	Aldosterone synthesis and secretion	0.0493140781474406	0.115232122591671
TAD526	Alzheimer disease	0.0848452380670496	0.119543551774631
TAD526	Apelin signaling pathway	0.0684227340264977	0.116873426769585
TAD526	Apoptosis	0.071336756540808	0.117927601361875
TAD526	Autophagy	0.0640388484835055	0.116483782209881
TAD526	C-type lectin receptor signaling pathway	0.0522728339423257	0.115232122591671
TAD526	Calcium signaling pathway	0.0929745835665464	0.122416535029286
TAD526	Cellular senescence	0.0795560346503326	0.119543551774631
