TAD	Term	ID	P.value	P.adjust
TAD280	regulation of epidermal growth factor-activated receptor activity 	0007176	0.0279108761409458	0.0431002815101622
TAD280	regulation of fibroblast migration 	0010762	0.0163716506761731	0.0355658635586251
TAD280	regulation of focal adhesion assembly 	0051893	0.0506081633543098	0.0579309982415651
TAD280	regulation of G0 to G1 transition 	0070316	0.0449810745339184	0.0542618229125987
TAD280	regulation of integrin-mediated signaling pathway 	2001044	0.012884822333586	0.0334524109707598
TAD280	regulation of leukocyte chemotaxis 	0002688	0.0347731289113961	0.0476818163474596
TAD280	regulation of primary metabolic process 	0080090	0.0113921788026148	0.0326033154435747
TAD280	regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway 	1900739	0.0347731289113961	0.0476818163474596
TAD280	regulation of protein metabolic process 	0051246	0.0673027826376381	0.0687893493948386
TAD280	regulation of protein targeting to membrane 	0090313	0.0313477218595325	0.0455570690659013
TAD280	regulation of stress fiber assembly 	0051492	0.0684058752141761	0.0694614368156774
TAD280	regulation of substrate adhesion-dependent cell spreading 	1900024	0.0472356664087363	0.0558276220751541
TAD280	regulation of T cell chemotaxis 	0010819	0.0117199633845143	0.0326965588835301
TAD280	regulation of transcription involved in G1/S transition of mitotic cell cycle 	0000083	0.000417394613427492	0.0206335464023132
TAD280	regulation of transcription, DNA-templated 	0006355	0.110577190107653	0.111125470502871
TAD280	regulation of tumor necrosis factor-mediated signaling pathway 	0010803	0.0639861243080231	0.0668421176927642
TAD280	regulation of vascular endothelial cell proliferation 	1905562	0.0140483889693046	0.0340594342600153
TAD280	RNA phosphodiester bond hydrolysis 	0090501	0.0324907934080815	0.0462125127829364
TAD280	RNA polyadenylation 	0043631	0.0324907934080815	0.0462125127829364
TAD280	rRNA transcription 	0009303	0.0186897592430623	0.0369484590827856
TAD280	spleen development 	0048536	0.00938636316297958	0.0317468008020042
TAD280	sprouting angiogenesis 	0002040	0.0506081633543098	0.0579309982415651
TAD280	substantia nigra development 	0021762	0.0494852480810212	0.0571882203276392
TAD280	substrate-dependent cell migration 	0006929	0.0175313484318086	0.0362293494890224
TAD280	T cell differentiation 	0030217	0.0438518965026954	0.0535932367532941
TAD280	T cell differentiation in thymus 	0033077	0.012884822333586	0.0334524109707598
TAD280	termination of RNA polymerase I transcription 	0006363	0.0359123955092232	0.048484791632687
TAD280	transcription elongation from RNA polymerase I promoter 	0006362	0.0324907934080815	0.0462125127829364
TAD280	transcription from RNA polymerase I promoter 	0006360	0.0381871329952376	0.0498707461441053
TAD280	transcription initiation from RNA polymerase I promoter 	0006361	0.0381871329952376	0.0498707461441053
TAD280	transcription, DNA-templated 	0006351	0.0646663558340564	0.0672754691526735
TAD280	transferrin transport 	0033572	0.0415897697057546	0.0521661113727479
TAD280	wound healing, spreading of cells 	0044319	0.0233105598044925	0.0404448460452643
TAD280	wound healing, spreading of epidermal cells 	0035313	0.00821761919558239	0.0313865936270947
TAD6	activation of protein kinase B activity 	0032148	0.0124089306058701	0.0330028334900394
TAD6	antigen processing and presentation of exogenous peptide antigen via MHC class I 	0042590	0.0319962090289383	0.0458951991931013
TAD6	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent 	0002479	0.0307815651625738	0.0450325366475431
TAD6	carbohydrate homeostasis 	0033500	0.0259102806812195	0.0419103425056673
TAD6	cell morphogenesis involved in differentiation 	0000904	0.0222434430854634	0.0396787629340057
TAD6	cellular response to hydrogen peroxide 	0070301	0.0115856808172179	0.0326590512939334
TAD6	cellular response to organic substance 	0071310	0.0540409073074922	0.0601946092167648
TAD6	cellular response to oxidative stress 	0034599	0.0468728238138784	0.0555696299169213
TAD6	cellular response to reactive oxygen species 	0034614	0.0267235752462907	0.0423916508076161
TAD6	cytosolic transport 	0016482	0.0480706376251462	0.0562851347999112
TAD6	entrainment of circadian clock by photoperiod 	0043153	0.00828696048023014	0.0313865936270947
TAD6	glucose homeostasis 	0042593	0.0303764017396639	0.0447889502734984
TAD6	glutathione metabolic process 	0006749	0.0202013457054809	0.0382297735535656
TAD6	glycoprotein metabolic process 	0009100	0.0197925000329189	0.0377948361284341
TAD6	hydrogen peroxide metabolic process 	0042743	0.00828696048023014	0.0313865936270947
TAD6	insulin secretion 	0030073	0.00746084851100592	0.0313865936270947
TAD6	macromolecular complex assembly 	0065003	0.0488684830493261	0.0567801726897971
TAD6	membrane fusion 	0061025	0.0222434430854634	0.0396787629340057
TAD6	mitochondrion organization 	0007005	0.0674580802486675	0.0689202727331381
TAD6	monocarboxylic acid biosynthetic process 	0072330	0.0279424560412241	0.0431002815101622
TAD6	muscle contraction 	0006936	0.0556276983868841	0.0612684594557856
TAD6	negative regulation of apoptotic signaling pathway 	2001234	0.0267235752462907	0.0423916508076161
TAD6	negative regulation of binding 	0051100	0.0336137607122746	0.0469203651595305
TAD6	negative regulation of biosynthetic process 	0009890	0.00332168144298273	0.0312226708723271
TAD6	negative regulation of cell death 	0060548	0.0332095841170057	0.0466647151194864
TAD6	negative regulation of cellular process 	0048523	0.0185632132381927	0.0369484590827856
TAD6	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process 	0043154	0.0279424560412241	0.0431002815101622
TAD6	negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway 	1902236	0.00580690408359486	0.0312226708723271
TAD6	negative regulation of extrinsic apoptotic signaling pathway 	2001237	0.0311865874922176	0.0453826647969749
TAD6	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors 	1902042	0.0128203411742491	0.0334396954446484
TAD6	negative regulation of hydrogen peroxide-induced cell death 	1903206	0.00580690408359486	0.0312226708723271
TAD6	negative regulation of intracellular protein transport 	0090317	0.00828696048023014	0.0313865936270947
TAD6	negative regulation of intrinsic apoptotic signaling pathway 	2001243	0.0255034210699481	0.0417126644807705
TAD6	negative regulation of kinase activity 	0033673	0.0372450179561696	0.0493580504731036
TAD6	negative regulation of macromolecule metabolic process 	0010605	0.0504625022199491	0.0578452947580507
TAD6	negative regulation of neuron apoptotic process 	0043524	0.0259102806812195	0.0419103425056673
TAD6	negative regulation of neuron death 	1901215	0.0340177964892745	0.0470951297298235
TAD6	negative regulation of nucleocytoplasmic transport 	0046823	0.00456493908140421	0.0312226708723271
TAD6	negative regulation of oxidative stress-induced cell death 	1903202	0.00993746552075414	0.0317468008020042
TAD6	negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway 	1902176	0.00746084851100592	0.0313865936270947
TAD6	negative regulation of oxidative stress-induced neuron death 	1903204	0.00415066354797067	0.0312226708723271
TAD6	negative regulation of peptidase activity 	0010466	0.0255034210699481	0.0417126644807705
TAD6	negative regulation of phosphorylation 	0042326	0.0307815651625738	0.0450325366475431
TAD6	negative regulation of proteasomal protein catabolic process 	1901799	0.0115856808172179	0.0326590512939334
TAD6	negative regulation of proteasomal ubiquitin-dependent protein catabolic process 	0032435	0.00993746552075414	0.0317468008020042
TAD6	negative regulation of protein binding 	0032091	0.0275363038640825	0.0428850320206872
TAD6	negative regulation of protein complex assembly 	0031333	0.0144645555339082	0.0341031232244188
TAD6	negative regulation of protein kinase activity 	0006469	0.0444734279021075	0.0539429944177089
TAD6	negative regulation of protein modification by small protein conjugation or removal 	1903321	0.0189743821750217	0.0371711558015986
TAD6	negative regulation of protein modification process 	0031400	0.0259102806812195	0.0419103425056673
TAD6	negative regulation of protein sumoylation 	0033234	0.00373624434844833	0.0312226708723271
TAD6	negative regulation of protein ubiquitination 	0031397	0.0206100492598306	0.0383845153935516
TAD6	negative regulation of reactive oxygen species biosynthetic process 	1903427	0.00539305930938261	0.0312226708723271
TAD6	negative regulation of reactive oxygen species metabolic process 	2000378	0.0070475775249591	0.0312452180388064
TAD6	negative regulation of response to endoplasmic reticulum stress 	1903573	0.00911249937745462	0.0317221844764827
TAD6	negative regulation of response to reactive oxygen species 	1901032	0.00373624434844833	0.0312226708723271
TAD6	negative regulation of secretion 	0051048	0.00580690408359486	0.0312226708723271
TAD6	negative regulation of secretion by cell 	1903531	0.0124089306058701	0.0330028334900394
TAD6	negative regulation of transferase activity 	0051348	0.0124089306058701	0.0330028334900394
TAD6	negative regulation of ubiquitin-protein transferase activity 	0051444	0.00539305930938261	0.0312226708723271
TAD6	nucleotide metabolic process 	0009117	0.00539305930938261	0.0312226708723271
TAD6	organelle membrane fusion 	0090174	0.0291600645181153	0.0440662233561855
TAD6	organic hydroxy compound biosynthetic process 	1901617	0.0202013457054809	0.0382297735535656
TAD6	peptide hormone secretion 	0030072	0.0103497339090447	0.0320301343511385
TAD6	peptidyl-arginine modification 	0018195	0.00497907098859562	0.0312226708723271
TAD6	peptidyl-cysteine modification 	0018198	0.00332168144298273	0.0312226708723271
TAD6	peptidyl-lysine modification 	0018205	0.0468728238138784	0.0555696299169213
TAD6	photoperiodism 	0009648	0.00869980154295957	0.0317221844764827
TAD6	positive regulation of acute inflammatory response 	0002675	0.0062206053510544	0.0312226708723271
TAD6	positive regulation of autophagy 	0010508	0.0275363038640825	0.0428850320206872
TAD6	positive regulation of autophagy of mitochondrion 	1903599	0.00290697479171098	0.0312226708723271
TAD6	positive regulation of cellular biosynthetic process 	0031328	0.0643154557761392	0.0670686179085609
TAD6	positive regulation of cellular metabolic process 	0031325	0.0376477881341268	0.0496128328935294
TAD6	positive regulation of cellular protein localization 	1903829	0.0271300102788995	0.0425728591152629
TAD6	positive regulation of DNA binding 	0043388	0.0140537160517434	0.0340594342600153
TAD6	positive regulation of interleukin-8 production 	0032757	0.0181556953697829	0.0366076038355312
TAD6	positive regulation of intracellular steroid hormone receptor signaling pathway 	0033145	0.00415066354797067	0.0312226708723271
TAD6	positive regulation of lyase activity 	0051349	0.00497907098859562	0.0312226708723271
TAD6	positive regulation of macromolecule metabolic process 	0010604	0.00519484232535185	0.0312226708723271
TAD6	positive regulation of mitochondrion organization 	0010822	0.0520542945629279	0.0589076740480973
TAD6	positive regulation of monooxygenase activity 	0032770	0.00952505402347026	0.0317468008020042
TAD6	positive regulation of oxidoreductase activity 	0051353	0.00787397614950292	0.0313865936270947
TAD6	positive regulation of peptidyl-serine phosphorylation 	0033138	0.0340177964892745	0.0470951297298235
TAD6	positive regulation of protein binding 	0032092	0.0246892769928498	0.0410768764449113
TAD6	positive regulation of protein homodimerization activity 	0090073	0.00332168144298273	0.0312226708723271
TAD6	positive regulation of protein kinase B signaling 	0051897	0.0516565551061012	0.0586737872052488
TAD6	positive regulation of protein localization to nucleus 	1900182	0.0173364393007137	0.036017726447192
TAD6	positive regulation of receptor activity 	2000273	0.0152858065206365	0.0347545975341708
TAD6	positive regulation of receptor recycling 	0001921	0.00415066354797067	0.0312226708723271
TAD6	positive regulation of signaling 	0023056	0.0148752523436595	0.0344894446685106
TAD6	positive regulation of transcription from RNA polymerase II promoter 	0045944	0.0441537795247092	0.0536953649221706
TAD6	positive regulation of transcription regulatory region DNA binding 	2000679	0.00787397614950292	0.0313865936270947
TAD6	positive regulation of transcription, DNA-templated 	0045893	0.0731643483816167	0.0740632810407855
TAD6	protein deglycosylation 	0006517	0.00415066354797067	0.0312226708723271
TAD6	protein stabilization 	0050821	0.00160754772326547	0.0312226708723271
TAD6	regulation of androgen receptor signaling pathway 	0060765	0.00952505402347026	0.0317468008020042
TAD6	regulation of apoptotic process 	0042981	0.0410375670513734	0.0518030274661955
TAD6	regulation of autophagy of mitochondrion 	1903146	0.0111738415175584	0.0323336971931206
TAD6	regulation of blood vessel diameter 	0097746	0.0111738415175584	0.0323336971931206
TAD6	regulation of blood vessel size 	0050880	0.00497907098859562	0.0312226708723271
TAD6	regulation of cell death 	0010941	0.0392574649764874	0.05049310192559
TAD6	regulation of cellular component organization 	0051128	0.0568163355093543	0.0617786206064159
TAD6	regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway 	2001267	0.00373624434844833	0.0312226708723271
TAD6	regulation of defense response 	0031347	0.0307815651625738	0.0450325366475431
TAD6	regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway 	1902235	0.00828696048023014	0.0313865936270947
TAD6	regulation of extrinsic apoptotic signaling pathway 	2001236	0.024281992448164	0.0409781367976176
TAD6	regulation of hydrogen peroxide-induced cell death 	1903205	0.00456493908140421	0.0312226708723271
TAD6	regulation of inflammatory response 	0050727	0.0670657338831598	0.0686038978651662
TAD6	regulation of interleukin-8 production 	0032677	0.0140537160517434	0.0340594342600153
TAD6	regulation of intracellular steroid hormone receptor signaling pathway 	0033143	0.0111738415175584	0.0323336971931206
TAD6	regulation of mitochondrial membrane potential 	0051881	0.0144645555339082	0.0341031232244188
TAD6	regulation of NAD(PH oxidase activity 	0033860)	0.00249212435476121	0.0312226708723271
TAD6	regulation of neuron apoptotic process 	0043523	0.0364390561651927	0.0488069515170583
TAD6	regulation of neuron death 	1901214	0.029565651456765	0.0442045311098933
TAD6	regulation of oxidative stress-induced cell death 	1903201	0.00373624434844833	0.0312226708723271
TAD6	regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway 	1903376	0.00249212435476121	0.0312226708723271
TAD6	regulation of peptidyl-serine phosphorylation 	0033135	0.035229059303145	0.0480725887762354
TAD6	regulation of proteasomal ubiquitin-dependent protein catabolic process 	0032434	0.036035864473791	0.048484791632687
TAD6	regulation of protein acetylation 	1901983	0.00373624434844833	0.0312226708723271
TAD6	regulation of protein binding 	0043393	0.0452737851684427	0.054457512035252
TAD6	regulation of protein export from nucleus 	0046825	0.0128203411742491	0.0334396954446484
TAD6	regulation of protein homodimerization activity 	0043496	0.00663416315157417	0.0312226708723271
TAD6	regulation of protein kinase activity 	0045859	0.0595849745070056	0.0635748313263112
TAD6	regulation of protein kinase B signaling 	0051896	0.065887869334966	0.068001595665602
TAD6	regulation of protein localization to nucleus 	1900180	0.0111738415175584	0.0323336971931206
TAD6	regulation of protein sumoylation 	0033233	0.0070475775249591	0.0312452180388064
TAD6	regulation of protein ubiquitination 	0031396	0.041266405259382	0.0520141481217135
TAD6	regulation of reactive oxygen species biosynthetic process 	1903426	0.00663416315157417	0.0312226708723271
TAD6	regulation of receptor recycling 	0001919	0.0070475775249591	0.0312452180388064
TAD6	regulation of response to external stimulus 	0032101	0.0436725115904483	0.0534384487391455
TAD6	regulation of secretion by cell 	1903530	0.0230592883162386	0.0402000391874698
TAD6	regulation of supramolecular fiber organization 	1902903	0.0107618592280718	0.032234223274686
TAD6	regulation of transcription from RNA polymerase II promoter 	0006357	0.0168992889708821	0.0359178222983762
TAD6	regulation of transcription regulatory region DNA binding 	2000677	0.0107618592280718	0.032234223274686
TAD6	regulation of tube diameter 	0035296	0.00290697479171098	0.0312226708723271
TAD6	regulation of ubiquitin-protein transferase activity 	0051438	0.0128203411742491	0.0334396954446484
TAD6	response to hydrogen peroxide 	0042542	0.0177461385130128	0.0363826355838299
TAD6	response to light stimulus 	0009416	0.0238745661801352	0.0408060034296495
TAD6	response to lipid 	0033993	0.0568163355093543	0.0617786206064159
TAD6	response to lipopolysaccharide 	0032496	0.0627408371010363	0.0658808043914519
TAD6	response to molecule of bacterial origin 	0002237	0.0400614616241721	0.0510285133357668
TAD6	retrograde transport, endosome to Golgi 	0042147	0.0336137607122746	0.0469203651595305
TAD6	small GTPase mediated signal transduction 	0007264	0.04046324964163	0.0513659741786644
TAD6	substrate adhesion-dependent cell spreading 	0034446	0.0132316089115743	0.0335055941460385
TAD6	tumor necrosis factor-mediated signaling pathway 	0033209	0.0500642062896722	0.0576076605585941
TAD6	vesicle fusion 	0006906	0.0384529072508723	0.0501198407820372
TAD6	vesicle organization 	0016050	0.0516565551061012	0.0586737872052488
TAD1710	actomyosin structure organization 	0031032	0.0291600645181153	0.0440662233561855
TAD1710	beta-catenin-TCF complex assembly 	1904837	6.23274324473138e-05	0.00489632713504712
TAD1710	negative regulation of anoikis 	2000811	0.0062206053510544	0.0312226708723271
TAD1710	negative regulation of I-kappaB kinase/NF-kappaB signaling 	0043124	0.0193835122026126	0.0375085951234058
TAD1710	negative regulation of intracellular signal transduction 	1902532	0.0651019380405912	0.0675689307766644
TAD1710	protein complex assembly 	0006461	0.00247160476505299	0.0312226708723271
TAD1710	regulation of anoikis 	2000209	0.00828696048023014	0.0313865936270947
TAD1710	regulation of Wnt signaling pathway 	0030111	0.0444734279021075	0.0539429944177089
TAD2649	actomyosin structure organization 	0031032	0.0528184433392561	0.05937084872049
TAD2649	Cdc42 protein signal transduction 	0032488	0.00684029714661227	0.0312226708723271
TAD2649	cytoskeleton-dependent cytokinesis 	0061640	0.0520924820012357	0.0589179924777369
TAD2649	early endosome to late endosome transport 	0045022	0.016645647501792	0.0356632117934799
TAD2649	establishment of chromosome localization 	0051303	0.00986675295637363	0.0317468008020042
TAD2649	establishment of mitotic spindle localization 	0040001	0.0136380317505067	0.0337044039278598
TAD2649	establishment of mitotic spindle orientation 	0000132	0.010622055710707	0.032234223274686
TAD2649	establishment of spindle orientation 	0051294	0.0158945261992798	0.0351635769070858
TAD2649	glycerophospholipid biosynthetic process 	0046474	0.00659864183341157	0.0312226708723271
TAD2649	lysosome localization 	0032418	0.021888920848305	0.0395469146612442
TAD2649	microtubule nucleation 	0007020	0.0128848223335861	0.0334524109707598
TAD2649	microtubule polymerization 	0046785	0.020393442314303	0.0382911365488866
TAD2649	mitotic cytokinesis 	0000281	0.0440734552426378	0.0536953649221706
TAD2649	mitotic nuclear division 	0140014	0.0549932957780143	0.0607744884857575
TAD2649	negative regulation of protein modification by small protein conjugation or removal 	1903321	0.034516941045544	0.0474684055578156
TAD2649	negative regulation of protein sumoylation 	0033234	0.00684029714661227	0.0312226708723271
TAD2649	organelle membrane fusion 	0090174	0.0528184433392561	0.05937084872049
TAD2649	organelle transport along microtubule 	0072384	0.0233823236264054	0.040463877669056
TAD2649	phosphatidylinositol-mediated signaling 	0048015	0.000795202379658189	0.0312226708723271
TAD2649	phosphatidylinositol 3-kinase signaling 	0014065	0.000227060653262643	0.0133780968614164
TAD2649	phosphatidylinositol biosynthetic process 	0006661	0.00241179074591618	0.0312226708723271
TAD2649	phosphatidylinositol metabolic process 	0046488	0.00313584442768502	0.0312226708723271
TAD2649	positive regulation of axon extension 	0045773	0.0143907186496219	0.0341031232244188
TAD2649	positive regulation of axonogenesis 	0050772	0.0278501033452353	0.0431002815101622
TAD2649	positive regulation of cellular component movement 	0051272	0.0158945261992798	0.0351635769070858
TAD2649	positive regulation of developmental growth 	0048639	0.0382027539645915	0.0498707461441053
TAD2649	positive regulation of locomotion 	0040017	0.0248736532420384	0.041220436227747
TAD2649	positive regulation of MAP kinase activity 	0043406	0.00764824113467412	0.0313865936270947
TAD2649	positive regulation of MAPK cascade 	0043410	0.0195049477716572	0.0377291736434385
TAD2649	positive regulation of peptide secretion 	0002793	0.0263629122857562	0.0421845008590057
TAD2649	positive regulation of plasma membrane bounded cell projection assembly 	0120034	0.0513660148725527	0.0584657503689174
TAD2649	positive regulation of protein secretion 	0050714	0.0607707263969104	0.0643583629008946
TAD2649	positive regulation of protein serine/threonine kinase activity 	0071902	0.00347374416241453	0.0312226708723271
TAD2649	positive regulation of protein transport 	0051222	0.0418757707127113	0.0522863151974553
TAD2649	positive regulation of ruffle assembly 	1900029	0.00911092605023322	0.0317221844764827
TAD2649	positive regulation of secretion by cell 	1903532	0.0389383797264044	0.0503896743899096
TAD2649	regulation of axon extension 	0030516	0.0256185414235893	0.0417661355834386
TAD2649	regulation of cellular protein localization 	1903827	0.0188958854280817	0.0371711558015986
TAD2649	regulation of intracellular protein transport 	0033157	0.0248736532420384	0.041220436227747
TAD2649	regulation of intracellular transport 	0032386	0.030077018117471	0.0446308388202118
TAD2649	regulation of leukocyte mediated cytotoxicity 	0001910	0.00684029714661227	0.0312226708723271
TAD2649	regulation of MAP kinase activity 	0043405	0.00190697971762765	0.0312226708723271
TAD2649	regulation of natural killer cell mediated cytotoxicity 	0042269	0.016645647501792	0.0356632117934799
TAD2649	regulation of neuron differentiation 	0045664	0.0622100577572586	0.0654115714164826
TAD2649	regulation of plasma membrane bounded cell projection organization 	0120035	0.00986675295637363	0.0317468008020042
TAD2649	regulation of protein localization to cell periphery 	1904375	0.00911092605023322	0.0317221844764827
TAD2649	regulation of protein localization to membrane 	1905475	0.0128848223335861	0.0334524109707598
TAD2649	regulation of protein localization to plasma membrane 	1903076	0.0499115619744938	0.057516917108201
TAD2649	regulation of protein sumoylation 	0033233	0.0128848223335861	0.0334524109707598
TAD2649	regulation of protein transport 	0051223	0.020393442314303	0.0382911365488866
TAD2649	regulation of ruffle assembly 	1900027	0.0158945261992798	0.0351635769070858
TAD2649	Rho protein signal transduction 	0007266	0.0535438992035695	0.0598078193985639
TAD2649	spermatid development 	0007286	0.027106766151908	0.0425649035395706
TAD2649	substrate-dependent cell migration 	0006929	0.0113768346403954	0.032591295224651
TAD2649	substrate-dependent cell migration, cell extension 	0006930	0.00532391777899277	0.0312226708723271
TAD2649	vesicle-mediated transport between endosomal compartments 	0098927	0.0173962475904378	0.0360518554358889
TAD2649	vesicle cytoskeletal trafficking 	0099518	0.0151428833571876	0.0347545975341708
TAD2649	vesicle docking 	0048278	0.0158945261992798	0.0351635769070858
TAD2649	vesicle transport along microtubule 	0047496	0.0143907186496219	0.0341031232244188
TAD2751	actomyosin structure organization 	0031032	0.0243589476121314	0.0410328416059408
TAD2751	cell-cell junction assembly 	0007043	0.0270735843865918	0.0425649035395706
TAD2751	cortical cytoskeleton organization 	0030865	0.0100075114773217	0.0317719678293165
TAD2751	cytoskeletal anchoring at plasma membrane 	0007016	0.00311439999025021	0.0312226708723271
TAD2751	cytoskeleton organization 	0007010	0.0429003066584974	0.0529797352762872
TAD2751	myelin assembly 	0032288	0.00311439999025021	0.0312226708723271
TAD2751	myelin maintenance 	0043217	0.00276873924128707	0.0312226708723271
TAD2751	myelination 	0042552	0.0127540557626121	0.0333805787960515
TAD2751	neuron projection development 	0031175	0.0565377730753651	0.0617473641928818
TAD2751	neuron projection morphogenesis 	0048812	0.055214173064486	0.0609123045760397
TAD2751	plasma membrane bounded cell projection morphogenesis 	0120039	0.0178873950557421	0.036392901011535
TAD2751	plasma membrane organization 	0007009	0.012411071485153	0.0330028334900394
TAD2751	protein localization to cell periphery 	1990778	0.0398857162971144	0.0510285133357668
TAD2751	protein localization to membrane 	0072657	0.0542204985244599	0.060321718305728
TAD2751	protein localization to plasma membrane 	0072659	0.044237691627527	0.0537406817254086
TAD2751	regulation of protein kinase A signaling 	0010738	0.00656573862759602	0.0312226708723271
TAD29	actomyosin structure organization 	0031032	0.0481326928847611	0.0563187518409155
TAD29	cardiac muscle cell development 	0055013	0.0185561696651284	0.0369484590827856
TAD29	cardiac muscle fiber development 	0048739	0.00828581544809626	0.0313865936270947
TAD29	cardiac muscle tissue development 	0048738	0.0246723353172287	0.0410768764449113
TAD29	cardiac muscle tissue morphogenesis 	0055008	0.0246723353172287	0.0410768764449113
TAD29	cardiac myofibril assembly 	0055003	0.0117199633845136	0.0326965588835301
TAD29	cellular response to cytokine stimulus 	0071345	0.0378923786033996	0.0498573571496821
TAD29	cytokine-mediated signaling pathway 	0019221	0.0684280312680033	0.069470012910233
TAD29	divalent metal ion transport 	0070838	0.0593434165836483	0.0635271717101136
TAD29	epidermis development 	0008544	0.0547417090011348	0.0606154369555835
TAD29	heart morphogenesis 	0003007	0.0341182082868498	0.0472147921314947
TAD29	magnesium ion transport 	0015693	0.00759769847296976	0.0313865936270947
TAD29	mucosal immune response 	0002385	0.0165097903537047	0.0355658635586251
TAD29	muscle fiber development 	0048747	0.0185561696651284	0.0369484590827856
TAD29	muscle tissue morphogenesis 	0060415	0.0130906230966046	0.0335055941460385
TAD29	myelin assembly 	0032288	0.00622017522863783	0.0312226708723271
TAD29	myelination in peripheral nervous system 	0022011	0.0089735029763901	0.0317221844764827
TAD29	myofibril assembly 	0030239	0.0321010523875644	0.0459675095231847
TAD29	myosin filament assembly 	0031034	0.00759769847296976	0.0313865936270947
TAD29	neural tube closure 	0001843	0.0226374357685831	0.0398937778563836
TAD29	positive regulation of mitochondrial membrane permeability involved in apoptotic process 	1902110	0.0055307684823519	0.0312226708723271
TAD29	positive regulation of myelination 	0031643	0.00415066354797089	0.0312226708723271
TAD29	positive regulation of nervous system development 	0051962	0.0354608761251075	0.0480994848482168
TAD29	positive regulation of neurological system process 	0031646	0.00484093133507257	0.0312226708723271
TAD29	positive regulation of protein binding 	0032092	0.0408147658942927	0.051682922902408
TAD29	positive regulation of protein homodimerization activity 	0090073	0.0055307684823519	0.0312226708723271
TAD29	primary neural tube formation 	0014020	0.0192374440163258	0.0373505469004725
TAD29	regulation of actin cytoskeleton organization 	0032956	0.050781273417808	0.0580766758623258
TAD29	regulation of actin filament-based process 	0032970	0.0421490522711753	0.0525191805872483
TAD29	regulation of calcineurin-NFAT signaling cascade 	0070884	0.00966076129610094	0.0317468008020042
TAD29	regulation of calcium-mediated signaling 	0050848	0.0280553624892854	0.0432291876942526
TAD29	regulation of cytoskeleton organization 	0051493	0.0639249525072014	0.0667988728302722
TAD29	regulation of defense response to virus 	0050688	0.00966076129610094	0.0317468008020042
TAD29	regulation of defense response to virus by host 	0050691	0.0205987160091018	0.0383845153935516
TAD29	regulation of mitochondrial membrane permeability involved in apoptotic process 	1902108	0.00484093133507257	0.0312226708723271
TAD29	regulation of myelination 	0031641	0.0117199633845136	0.0326965588835301
TAD29	regulation of protein homodimerization activity 	0043496	0.0110339912622015	0.0323336971931206
TAD29	sarcomere organization 	0045214	0.0212787141233772	0.0389028484442188
TAD29	skeletal muscle myosin thick filament assembly 	0030241	0.00484093133507257	0.0312226708723271
TAD29	skeletal muscle thin filament assembly 	0030240	0.00690915181264495	0.0312226708723271
TAD29	skeletal myofibril assembly 	0014866	0.00828581544809626	0.0313865936270947
TAD29	striated muscle contraction 	0006941	0.0414821180365775	0.0521110430373964
TAD29	striated muscle myosin thick filament assembly 	0071688	0.0089735029763901	0.0317221844764827
TAD29	tube closure 	0060606	0.0199182927188484	0.0379135947432024
TAD858	actomyosin structure organization 	0031032	0.0434240898885108	0.053339775371484
TAD858	acylglycerol catabolic process 	0046464	0.0185574461383417	0.0369484590827856
TAD858	anaphase-promoting complex-dependent catabolic process 	0031145	0.048210283459282	0.0563834982777108
TAD858	cGMP metabolic process 	0046068	0.0173298758329737	0.036017726447192
TAD858	cyclic nucleotide catabolic process 	0009214	0.00559970915698071	0.0312226708723271
TAD858	intestinal absorption 	0050892	0.0080795091896082	0.0313865936270947
TAD858	intestinal lipid absorption 	0098856	0.00559970915698071	0.0312226708723271
TAD858	lipid transport 	0006869	0.055349664962827	0.061014882878629
TAD858	myofibril assembly 	0030239	0.0289368838866403	0.0438597638808275
TAD858	negative regulation of catabolic process 	0009895	0.0246748745855129	0.0410768764449113
TAD858	negative regulation of cell cycle 	0045786	0.0440235316926464	0.0536752416212995
TAD858	negative regulation of mitotic cell cycle 	0045930	0.0295443889641475	0.0442045311098933
TAD858	negative regulation of protein catabolic process 	0042177	0.0240646607427091	0.0408060034296495
TAD858	negative regulation of protein metabolic process 	0051248	0.0265034817383274	0.0423170448930534
TAD858	negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle 	0051436	0.0434240898885108	0.053339775371484
TAD858	negative regulation of ubiquitin-protein transferase activity 	0051444	0.0080795091896082	0.0313865936270947
TAD858	negative regulation of ubiquitin protein ligase activity 	1904667	0.0470157350536922	0.0556674213148868
TAD858	positive regulation of actin filament bundle assembly 	0032233	0.0271123398803955	0.0425649035395706
TAD858	positive regulation of cell cycle process 	0090068	0.0647947786798194	0.0673536041790225
TAD858	positive regulation of cellular component biogenesis 	0044089	0.0529751784733106	0.0593944317031674
TAD858	positive regulation of cytoskeleton organization 	0051495	0.0470157350536922	0.0556674213148868
