TAD	Term	ID	P.value	P.adjust
TAD2673	actin binding 	0003779	0.00928233234924328	0.0371593497322587
TAD2673	actin filament binding 	0051015	0.0203246502950456	0.0420878063116292
TAD2673	aminopeptidase activity 	0004177	0.057745256738341	0.0689512027911926
TAD2673	ammonium transmembrane transporter activity 	0008519	0.0410988055532427	0.057996908084552
TAD2673	carboxypeptidase activity 	0004180	0.00206313233585809	0.0339832039300637
TAD2673	dopamine transmembrane transporter activity 	0005329	0.0104287958736621	0.0371593497322587
TAD2673	exopeptidase activity 	0008238	0.0757391587529922	0.0804128352890172
TAD2673	metallocarboxypeptidase activity 	0004181	0.0477906364417656	0.0626542975341735
TAD2673	monoamine transmembrane transporter activity 	0008504	0.0138820406336527	0.0379774733520519
TAD2673	mRNA binding 	0003729	0.0383447443951993	0.0557502962051423
TAD2673	protein tyrosine/serine/threonine phosphatase activity 	0008138	0.057745256738341	0.0689512027911926
TAD316	actin binding 	0003779	0.0221659830700759	0.0433280719793694
TAD316	actin monomer binding 	0003785	0.00218169124705481	0.0346183066995902
TAD316	protein kinase activity 	0004672	0.0447683043895627	0.0603435358355255
TAD316	protein kinase C activity 	0004697	0.000872676498821723	0.0206948998292009
TAD316	protein serine/threonine kinase activity 	0004674	0.0321144951566456	0.0516416397526387
TAD932	actin binding 	0003779	0.0438425269957349	0.0595419592553781
TAD932	actin filament binding 	0051015	0.0220441069194898	0.0433280719793694
TAD2237	actin filament binding 	0051015	0.0750675810132779	0.0801077952542927
TAD2237	alpha-actinin binding 	0051393	0.0175859686036784	0.0403042028034204
TAD2237	CDP-alcohol phosphatidyltransferase activity 	0017169	0.00426940214550176	0.0371593497322587
TAD2237	muscle alpha-actinin binding 	0051371	0.00973566868632258	0.0371593497322587
TAD2237	phosphotransferase activity, for other substituted phosphate groups 	0016780	0.00609435741287101	0.0371593497322587
TAD2237	titin binding 	0031432	0.00852317092817567	0.0371593497322587
TAD652	actin filament binding 	0051015	0.0750675810132779	0.0801077952542927
TAD652	calcium channel activity 	0005262	0.055460746415703	0.0672385621168417
TAD652	calcium ion transmembrane transporter activity 	0015085	0.0461114262432649	0.0615347086542047
TAD652	cation transmembrane transporter activity 	0008324	0.0577857650373657	0.0689512027911926
TAD652	collagen binding 	0005518	0.0313443292165949	0.0509397512105595
TAD652	inositol 1,4,5 trisphosphate binding 	0070679	0.00670203838921057	0.0371593497322587
TAD652	ion channel activity 	0005216	0.055460746415703	0.0672385621168417
TAD652	peptidase activator activity 	0016504	0.00973566868632258	0.0371593497322587
TAD652	store-operated calcium channel activity 	0015279	0.00609435741287101	0.0371593497322587
TAD190	actin monomer binding 	0003785	0.0322496915016099	0.0517049288710804
TAD190	cholesterol binding 	0015485	0.054865517780475	0.066870856220661
TAD190	manganese ion binding 	0030145	0.0448756377041144	0.0603750786567824
TAD190	non-membrane spanning protein tyrosine kinase activity 	0004715	0.054865517780475	0.066870856220661
TAD190	O-acyltransferase activity 	0008374	0.0398438229394286	0.0570178845512512
TAD190	phosphotransferase activity, alcohol group as acceptor 	0016773	0.0425013921806849	0.0590585990508165
TAD190	phosphotyrosine residue binding 	0001784	0.037318647789842	0.0550478241520266
TAD190	protein phosphorylated amino acid binding 	0045309	0.0436199965617442	0.0595419592553781
TAD190	sterol binding 	0032934	0.0610595795499227	0.0713424964932534
TAD190	transferase activity, transferring acyl groups other than amino-acyl groups 	0016747	0.0708913279123373	0.0776139875396315
TAD2176	actin monomer binding 	0003785	0.0655481665666529	0.0739816649847473
TAD2176	alpha-tubulin binding 	0043014	0.0680816637536771	0.0759277676384678
TAD2176	anion transmembrane transporter activity 	0008509	0.0121088545765737	0.03744401100915
TAD2176	beta-tubulin binding 	0048487	0.0706085130866286	0.0774311066425402
TAD2176	bicarbonate transmembrane transporter activity 	0015106	0.0579076186207693	0.0689512027911926
TAD2176	core promoter proximal region DNA binding 	0001159	0.0579076186207693	0.0689512027911926
TAD2176	gamma-tubulin binding 	0043015	0.0502066289027719	0.0638831988043525
TAD2176	inorganic anion exchanger activity 	0005452	0.073128731429378	0.0790640292708406
TAD2176	iron ion transmembrane transporter activity 	0005381	0.0161258933122421	0.03906269412121
TAD2176	ligand-gated sodium channel activity 	0015280	0.0214450494854791	0.0429298857046975
TAD2176	manganese ion transmembrane transporter activity 	0005384	0.0161258933122421	0.03906269412121
TAD2176	metal ion transmembrane transporter activity 	0046873	0.0655481665666529	0.0739816649847473
TAD2176	N-acyltransferase activity 	0016410	0.0655481665666529	0.0739816649847473
TAD2176	phosphatidylinositol-3,4,5-trisphosphate binding 	0005547	0.0831436307320464	0.0851561248788592
TAD2176	poly-purine tract binding 	0070717	0.0527803696810946	0.0652557500978846
TAD2176	poly(A binding 	0008143)	0.0372360744298029	0.0550478241520266
TAD2176	polypeptide N-acetylgalactosaminyltransferase activity 	0004653	0.0553473605491678	0.0672385621168417
TAD2176	sodium:bicarbonate symporter activity 	0008510	0.0214450494854791	0.0429298857046975
TAD2176	solute:proton symporter activity 	0015295	0.0553473605491678	0.0672385621168417
TAD2176	sphingosine N-acyltransferase activity 	0050291	0.0161258933122421	0.03906269412121
TAD2176	substrate-specific channel activity 	0022838	5.01843174920564e-05	0.00200551402125662
TAD2176	transition metal ion transmembrane transporter activity 	0046915	0.0831436307320464	0.0851561248788592
TAD2176	water channel activity 	0015250	5.03447357836113e-06	0.000362146466070111
TAD2176	water transmembrane transporter activity 	0005372	5.03447357836113e-06	0.000362146466070111
TAD2176	WW domain binding 	0050699	0.0756423356044891	0.0804128352890172
TAD1916	actinin binding 	0042805	0.0265604570752859	0.0465767065670244
TAD1916	alpha-actinin binding 	0051393	0.0348731538152364	0.0532222531352759
TAD1916	anion transmembrane transporter activity 	0008509	0.073181216186733	0.0790811539964796
TAD1916	ATPase-coupled anion transmembrane transporter activity 	0043225	0.0145697968171986	0.0379774733520519
TAD1916	ATPase activity, coupled to movement of substances 	0043492	0.0663228771583722	0.0745053456052926
TAD1916	ATPase activity, coupled to transmembrane movement of substances 	0042626	0.0536267088941951	0.0659034383790848
TAD1916	ATPase coupled ion transmembrane transporter activity 	0042625	0.0289422718210183	0.0489768780535585
TAD1916	calcium-activated potassium channel activity 	0015269	0.0217805445414375	0.0431057541167423
TAD1916	calcium activated cation channel activity 	0005227	0.0277520417216917	0.0478345894851532
TAD1916	carboxypeptidase activity 	0004180	0.046634141016945	0.0620117587005762
TAD1916	cholesterol binding 	0015485	0.0513011621643166	0.0646280840342062
TAD1916	copper ion binding 	0005507	0.0489703099288836	0.0632223568209946
TAD1916	dicarboxylic acid transmembrane transporter activity 	0005310	0.033689675156518	0.052275918968484
TAD1916	gamma-tubulin binding 	0043015	0.0229775616183028	0.0439427096033705
TAD1916	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances 	0016820	0.0501363999324742	0.0638450118989187
TAD1916	ion gated channel activity 	0022839	0.0301311487947398	0.0499921875482815
TAD1916	ion transmembrane transporter activity 	0015075	0.0419458083719184	0.0586894815546944
TAD1916	iron ion transmembrane transporter activity 	0005381	0.00730971908736766	0.0371593497322587
TAD1916	metallocarboxypeptidase activity 	0004181	0.033689675156518	0.052275918968484
TAD1916	metalloexopeptidase activity 	0008235	0.0640263119880314	0.0731656007147726
TAD1916	muscle alpha-actinin binding 	0051371	0.019382423932975	0.0412645671609484
TAD1916	organic anion transmembrane transporter activity 	0008514	0.0822529127705385	0.0845649288989147
TAD1916	oxidoreductase activity, acting on NAD(PH, heme protein as acceptor 	0016653)	0.01577500541723	0.0387828286173498
TAD1916	P-P-bond-hydrolysis-driven transmembrane transporter activity 	0015405	0.0536267088941951	0.0659034383790848
TAD1916	pyrophosphatase activity 	0016462	0.0489703099288836	0.0632223568209946
TAD1916	Rho guanyl-nucleotide exchange factor activity 	0005089	0.0697579156982	0.0769226275302584
TAD1916	serine-type carboxypeptidase activity 	0004185	0.0109459436203918	0.0371593497322587
TAD1916	serine-type exopeptidase activity 	0070008	0.0109459436203918	0.0371593497322587
TAD1916	sodium channel activity 	0005272	0.0478028907565037	0.0626542975341735
TAD1916	sodium ion transmembrane transporter activity 	0015081	0.0833810591592657	0.085358788266459
TAD1916	sterol binding 	0032934	0.0571051055496066	0.0686916487045992
TAD1916	taste receptor activity 	0008527	0.0372360744298021	0.0550478241520266
TAD1916	transition metal ion transmembrane transporter activity 	0046915	0.0384155192108649	0.0557502962051423
TAD566	actinin binding 	0042805	0.0114666714717373	0.0371693137547275
TAD566	alpha-actinin binding 	0051393	0.015092095449749	0.038383538875656
TAD566	ankyrin binding 	0030506	0.00939001236713943	0.0371593497322587
TAD566	calcium channel activity 	0005262	0.0477281627375924	0.0626542975341735
TAD566	calcium ion transmembrane transporter activity 	0015085	0.0396549019659034	0.0567851880838882
TAD566	cation channel activity 	0005261	0.0740680562814804	0.0796922321874219
TAD566	cation transmembrane transporter activity 	0008324	0.0497376159715528	0.0636240517288743
TAD566	cytokine receptor activity 	0004896	0.0376276998408902	0.0553137440440334
TAD566	high voltage-gated calcium channel activity 	0008331	0.00626820804259531	0.0371593497322587
TAD566	interleukin-17 receptor activity 	0030368	0.00366044581272362	0.0367887940219646
TAD566	ion channel activity 	0005216	0.0477281627375924	0.0626542975341735
TAD566	voltage-gated calcium channel activity 	0005245	0.0192218629090224	0.0412645671609484
TAD566	voltage-gated cation channel activity 	0022843	0.0512423859039171	0.0646280840342062
TAD1033	activating transcription factor binding 	0033613	0.0118337004875853	0.0372261306883513
TAD1033	AT DNA binding 	0003680	0.00122142721344098	0.0266316185680929
TAD1033	core promoter proximal region sequence-specific DNA binding 	0000987	0.0479343119689158	0.0626542975341735
TAD1033	histone deacetylase binding 	0042826	0.0147811200453274	0.0379774733520519
TAD1033	protein heterodimerization activity 	0046982	0.0457190175737304	0.0610907987146194
TAD1033	regulatory region DNA binding 	0000975	0.0387154573613142	0.0558475648300241
TAD1033	RNA polymerase II activating transcription factor binding 	0001102	0.0081866926323847	0.0371593497322587
TAD1033	RNA polymerase II core promoter proximal region sequence-specific DNA binding 	0000978	0.0452074302074721	0.0605948039675309
TAD1033	RNA polymerase II regulatory region DNA binding 	0001012	0.034775419696237	0.0532160848370111
TAD1033	RNA polymerase II regulatory region sequence-specific DNA binding 	0000977	0.0786781307528351	0.082141947830004
TAD1033	RNA polymerase II transcription factor binding 	0001085	0.0210081824884306	0.042528759671701
TAD1033	sequence-specific DNA binding 	0043565	0.0675875838408828	0.075728975040823
TAD1033	sequence-specific double-stranded DNA binding 	1990837	0.0194532676403466	0.0412645671609484
TAD1033	transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding 	0000982	0.0482748980020308	0.0628709896731336
TAD1033	transcription factor activity, RNA polymerase II core promoter sequence-specific 	0000983	0.0034878117984859	0.0367887940219646
TAD1033	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding 	0003705	0.0111395502335914	0.0371593497322587
TAD1033	transcription regulatory region DNA binding 	0044212	0.0642137120007001	0.0732803757258122
TAD1033	transcription regulatory region sequence-specific DNA binding 	0000976	0.0503171346610822	0.0639032800115359
TAD1033	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding 	0001077	0.0303117608992518	0.0501631748624121
TAD1033	transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding 	0001205	0.00313930480570279	0.0367887940219646
TAD1033	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding 	0001228	0.0489558872768841	0.0632223568209946
TAD2148	activating transcription factor binding 	0033613	0.0235293998340772	0.0443797413435036
TAD2148	bHLH transcription factor binding 	0043425	0.00765846534542691	0.0371593497322587
TAD2148	calcium-release channel activity 	0015278	0.0080055289231673	0.0371593497322587
TAD2148	calcium ion transmembrane transporter activity 	0015085	0.0266121775705009	0.0465767065670244
TAD2148	divalent inorganic cation transmembrane transporter activity 	0072509	0.013200566102947	0.0376346596834492
TAD2148	E-box binding 	0070888	0.0118172228102323	0.0372261306883513
TAD2148	histone deacetylase binding 	0042826	0.0293462913639405	0.0491348802764474
TAD2148	inositol 1,4,5 trisphosphate binding 	0070679	0.00383475246399234	0.0371593497322587
TAD2148	metal ion transmembrane transporter activity 	0046873	0.00869938295954231	0.0371593497322587
TAD2148	phosphatidylinositol binding 	0035091	0.0344572256860023	0.0530375841871562
TAD2148	RNA polymerase II activating transcription factor binding 	0001102	0.0163077778933668	0.03906269412121
TAD2148	RNA polymerase II transcription factor binding 	0001085	0.0415785926069882	0.0584040900250902
TAD2148	transcription corepressor activity 	0003714	0.0690092670400616	0.0764486644109101
TAD2148	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding 	0003705	0.0221569285077174	0.0433280719793694
TAD2148	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding 	0001078	0.0334366573434231	0.052275918968484
TAD2148	transcriptional repressor activity, RNA polymerase II transcription factor binding 	0001191	0.0163077778933668	0.03906269412121
TAD2148	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding 	0001227	0.0543646562505523	0.0665707684882658
TAD2310	activating transcription factor binding 	0033613	0.0578042573538773	0.0689512027911926
TAD2310	amyloid-beta binding 	0001540	0.0419637951987458	0.0586894815546944
TAD2310	androgen receptor binding 	0050681	0.0360676874366914	0.0541266129960919
TAD2310	bioactive lipid receptor activity 	0045125	0.00696224567918879	0.0371593497322587
TAD2310	core promoter binding 	0001047	0.081527649616079	0.0840595642004292
TAD2310	cysteinyl leukotriene receptor activity 	0001631	0.00522578654632688	0.0371593497322587
TAD2310	disordered domain specific binding 	0097718	0.0198989812350967	0.0417723750051933
TAD2310	G-protein coupled peptide receptor activity 	0008528	0.0544891503755466	0.066584137321874
TAD2310	G-protein coupled receptor activity 	0004930	0.0215139907990644	0.0430279815981288
TAD2310	galanin receptor activity 	0004966	0.00956181964416625	0.0371593497322587
TAD2310	leukotriene receptor activity 	0004974	0.00522578654632688	0.0371593497322587
TAD2310	ligand-dependent nuclear receptor transcription coactivator activity 	0030374	0.0553189097872399	0.0672385621168417
TAD2310	neuropeptide receptor activity 	0008188	0.0301389416127499	0.0499921875482815
TAD2310	nuclear hormone receptor binding 	0035257	0.047827424707179	0.0626542975341735
TAD2310	nucleoside-diphosphatase activity 	0017110	0.0112914646881224	0.0371593497322587
TAD2310	nucleoside-triphosphate diphosphatase activity 	0047429	0.00782945182216432	0.0371593497322587
TAD2310	pyrophosphatase activity 	0016462	0.0352227257321307	0.0534157709978482
TAD2310	RNA polymerase II activating transcription factor binding 	0001102	0.0402825140643662	0.0573036686558354
TAD2310	RNA polymerase II transcription cofactor activity 	0001104	0.0709603324447141	0.0776139875396315
TAD2310	steroid hormone receptor binding 	0035258	0.0644031068258779	0.0733413744222926
TAD2310	thyroid hormone receptor binding 	0046966	0.0224680520720053	0.0437042236882508
TAD2310	transcription coactivator activity 	0003713	0.0252789473470695	0.0456684701980974
TAD2310	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding 	0001078	0.081527649616079	0.0840595642004292
TAD2310	vitamin D receptor binding 	0042809	0.0121552673574498	0.03744401100915
TAD2500	activating transcription factor binding 	0033613	0.0293259952781002	0.0491348802764474
TAD2500	bHLH transcription factor binding 	0043425	0.00956431552110548	0.0371593497322587
TAD2500	co-SMAD binding 	0070410	0.00435653260237878	0.0371593497322587
TAD2500	core promoter proximal region DNA binding 	0001159	0.00956431552110548	0.0371593497322587
TAD2500	cytokine receptor binding 	0005126	0.0583758933884833	0.0691895923397126
TAD2500	DEAD/H-box RNA helicase binding 	0017151	0.00305117029255986	0.0367887940219646
TAD2500	enhancer binding 	0035326	0.0112953920873262	0.0371593497322587
TAD2500	glucocorticoid receptor binding 	0035259	0.00392156385296982	0.0371593497322587
TAD2500	phosphatase binding 	0019902	0.0437286884076844	0.0595419592553781
TAD2500	primary miRNA binding 	0070878	0.00305117029255986	0.0367887940219646
TAD2500	R-SMAD binding 	0070412	0.00826441759052654	0.0371593497322587
TAD2500	RNA polymerase II activating transcription factor binding 	0001102	0.0203438786737259	0.0420878063116292
TAD2500	RNA polymerase II transcription factor binding 	0001085	0.0517024677963862	0.0648682086818943
TAD2500	steroid hormone receptor binding 	0035258	0.0327303725259721	0.0520118880051898
TAD2500	transcription factor activity, RNA polymerase II core promoter sequence-specific 	0000983	0.00869786845696419	0.0371593497322587
TAD2500	transforming growth factor beta receptor binding 	0005160	0.0190553097493839	0.0412450937203313
TAD2500	ubiquitin binding 	0043130	0.0267664273415635	0.0467329694199791
TAD454	activating transcription factor binding 	0033613	0.0176987007814532	0.0403042028034204
TAD454	chemokine binding 	0019956	0.00444443794944982	0.0371593497322587
TAD454	E-box binding 	0070888	0.0088756876653846	0.0371593497322587
TAD454	protein heterodimerization activity 	0046982	0.0677915025473674	0.0758000323819787
TAD454	RNA polymerase II activating transcription factor binding 	0001102	0.0122554039395575	0.03744401100915
TAD454	RNA polymerase II transcription coactivator activity 	0001105	0.0101764893858124	0.0371593497322587
TAD454	RNA polymerase II transcription cofactor activity 	0001104	0.0218325251388319	0.0431057541167423
TAD454	RNA polymerase II transcription factor binding 	0001085	0.0313475392064981	0.0509397512105595
TAD454	transcription coactivator activity 	0003713	0.074272650772014	0.0796922321874219
TAD454	transcriptional activator activity, RNA polymerase II transcription factor binding 	0001190	0.0130342458004721	0.0376346596834492
TAD527	activating transcription factor binding 	0033613	0.0350886836246247	0.0533985784784953
TAD527	alpha-tubulin binding 	0043014	0.0135397014819247	0.0376346596834492
TAD527	beta-tubulin binding 	0048487	0.0140573925333641	0.0379774733520519
TAD527	bHLH transcription factor binding 	0043425	0.0114666714717373	0.0371693137547275
TAD527	calcium-release channel activity 	0015278	0.0119852690035354	0.03744401100915
TAD527	calcium channel inhibitor activity 	0019855	0.00522578654632688	0.0371593497322587
TAD527	calcium channel regulator activity 	0005246	0.0135397014819247	0.0376346596834492
TAD527	calcium ion transmembrane transporter activity 	0015085	0.0396549019659034	0.0567851880838882
TAD527	divalent inorganic cation transmembrane transporter activity 	0072509	0.0197370676737348	0.0415358596108636
TAD527	double-stranded DNA binding 	0003690	0.0507410167226083	0.0642977769156716
TAD527	E-box binding 	0070888	0.0176748945154762	0.0403042028034204
TAD527	GDP binding 	0019003	0.0264142331634262	0.0465321756462642
TAD527	GTP binding 	0005525	0.0745591366016705	0.0796922321874219
TAD527	guanyl ribonucleotide binding 	0032561	0.0857942300939679	0.0867591136564118
TAD527	inositol 1,4,5 trisphosphate binding 	0070679	0.00574711114067739	0.0371593497322587
TAD527	intracellular ligand-gated ion channel activity 	0005217	0.00783013338928795	0.0371593497322587
TAD527	ion channel inhibitor activity 	0008200	0.0171587867542757	0.039772998727956
TAD527	ligand-gated calcium channel activity 	0099604	0.0104287958736624	0.0371593497322587
TAD527	mannosyl-oligosaccharide 1,2-alpha-mannosidase activity 	0004571	0.00418245396196593	0.0371593497322587
TAD527	mannosyl-oligosaccharide mannosidase activity 	0015924	0.00522578654632688	0.0371593497322587
TAD527	metal ion transmembrane transporter activity 	0046873	0.0130217839293252	0.0376346596834492
TAD527	phosphatidylinositol binding 	0035091	0.0512423859039171	0.0646280840342062
TAD527	purine ribonucleoside binding 	0032550	0.0804351915729302	0.0833063588218841
TAD527	RNA polymerase II activating transcription factor binding 	0001102	0.0243637702140032	0.0448609352575246
TAD527	RNA polymerase II transcription factor binding 	0001085	0.0617202782902436	0.0718546097287359
TAD527	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding 	0003705	0.0330534536931001	0.0520652212187664
TAD527	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding 	0001078	0.0497376159715528	0.0636240517288743
TAD527	transcriptional repressor activity, RNA polymerase II transcription factor binding 	0001191	0.0243637702140032	0.0448609352575246
TAD527	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding 	0001227	0.0804351915729302	0.0833063588218841
TAD546	activating transcription factor binding 	0033613	0.0235293998340772	0.0443797413435036
TAD546	RNA polymerase II activating transcription factor binding 	0001102	0.0163077778933668	0.03906269412121
TAD546	RNA polymerase II transcription factor binding 	0001085	0.0415785926069882	0.0584040900250902
TAD546	transcriptional repressor activity, RNA polymerase II transcription factor binding 	0001191	0.0163077778933668	0.03906269412121
TAD992	activin binding 	0048185	0.00435653260237878	0.0371593497322587
TAD992	NADH dehydrogenase (quinone activity 	0050136)	0.0186254855927581	0.0408346930221195
TAD992	NADH dehydrogenase (ubiquinone activity 	0008137)	0.0186254855927581	0.0408346930221195
TAD1878	activin receptor binding 	0070697	0.00626793506613543	0.0371593497322587
TAD1878	eukaryotic initiation factor 4E binding 	0008190	0.00782945182216455	0.0371593497322587
TAD1878	flavin adenine dinucleotide binding 	0050660	0.0370868196667534	0.0549797838671532
TAD1878	G-protein coupled peptide receptor activity 	0008528	0.0491744925171273	0.0632223568209946
TAD1878	neuropeptide receptor activity 	0008188	0.0271652108161177	0.047173110704208
TAD1878	pyrophosphatase activity 	0016462	0.0317556498933208	0.0512555665443428
TAD1878	transforming growth factor beta receptor binding 	0005160	0.0340436410328756	0.0527017054153125
TAD2266	acyl-CoA dehydrogenase activity 	0003995	0.0360537371133221	0.0541266129960919
TAD2266	adenylyltransferase activity 	0070566	0.0501214225401685	0.0638450118989187
TAD2266	aspartic-type endopeptidase activity 	0004190	0.0501214225401685	0.0638450118989187
TAD2266	aspartic endopeptidase activity, intramembrane cleaving 	0042500	0.0145748571628948	0.0379774733520519
TAD2266	ATP-dependent microtubule motor activity, plus-end-directed 	0008574	0.0731287314293778	0.0790640292708406
TAD2266	ATP-gated ion channel activity 	0035381	0.000120004810093823	0.00398415969511491
TAD2266	ATP binding 	0005524	0.127950440555996	0.128486296286571
TAD2266	bile acid binding 	0032052	0.019387461326288	0.0412645671609484
TAD2266	calcium-dependent phospholipase A2 activity 	0047498	0.0169839992216952	0.0397090686028368
TAD2266	calmodulin-dependent protein kinase activity 	0004683	0.0639910351400093	0.0731656007147726
TAD2266	carbon-nitrogen ligase activity, with glutamine as amido-N-donor 	0016884	0.0241773972310356	0.0447530048952949
TAD2266	cation channel activity 	0005261	0.0491072373679271	0.0632223568209946
TAD2266	endoribonuclease activity, producing 5'-phosphomonoesters 	0016891	0.0570808191804916	0.0686916487045992
TAD2266	excitatory extracellular ligand-gated ion channel activity 	0005231	0.0022442305601214	0.0353507266331532
TAD2266	extracellular ATP-gated cation channel activity 	0004931	0.000120004810093823	0.00398415969511491
TAD2266	ligand-gated calcium channel activity 	0099604	0.047790636441766	0.0626542975341735
TAD2266	ligand-gated ion channel activity 	0015276	0.0118740911697826	0.0372988191330288
TAD2266	monocarboxylic acid binding 	0033293	0.052446706695517	0.0650215783325174
TAD2266	NAD+ ADP-ribosyltransferase activity 	0003950	0.0431125082479535	0.0593003665907464
TAD2266	nuclear localization sequence binding 	0008139	0.066283569343655	0.0745053456052926
TAD2266	nucleotide receptor activity 	0016502	0.000120004810093823	0.00398415969511491
TAD2266	phosphatidic acid transporter activity 	1990050	0.0145748571628948	0.0379774733520519
TAD2266	phospholipase A2 activity 	0004623	0.0708524051843138	0.0776139875396315
TAD2266	purinergic nucleotide receptor activity 	0001614	0.000592807761267545	0.0152295136763734
TAD2266	purinergic receptor activity 	0035586	0.00015976448954835	0.00485594040063857
TAD2266	regulatory region DNA binding 	0000975	0.103262733451297	0.103888568199486
TAD2266	ribonuclease P activity 	0004526	0.0217852563732585	0.0431057541167423
TAD2266	thyroid hormone receptor binding 	0046966	0.0616930736304885	0.0718546097287359
TAD2266	tRNA-specific ribonuclease activity 	0004549	0.0313200229323439	0.0509397512105595
TAD2266	ubiquitin-like protein ligase activity 	0061659	0.0752279225148868	0.0802084272663665
TAD2266	ubiquitin-protein transferase activity 	0004842	0.0801269776763062	0.0833063588218841
TAD2266	ubiquitin protein ligase activity 	0061630	0.0794661905339633	0.0827149933461799
TAD1027	acyl-CoA hydrolase activity 	0047617	0.0147426016556027	0.0379774733520519
TAD1027	CoA hydrolase activity 	0016289	0.0147426016556027	0.0379774733520519
TAD1027	Rho guanyl-nucleotide exchange factor activity 	0005089	0.0503305059167349	0.0639032800115359
TAD1027	single-stranded DNA binding 	0003697	0.0734086086054469	0.0792385539810863
TAD1163	acyl-CoA hydrolase activity 	0047617	0.0118105462426104	0.0372261306883513
TAD1163	CoA hydrolase activity 	0016289	0.0118105462426104	0.0372261306883513
TAD1163	histone deacetylase binding 	0042826	0.0578412151153696	0.0689512027911926
TAD1163	magnesium ion binding 	0000287	0.0853248650869174	0.0866091528022426
TAD1163	manganese ion binding 	0030145	0.0241826234281153	0.0447530048952949
TAD1163	NAD binding 	0051287	0.0152609250951403	0.038383538875656
TAD1163	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor 	0016620	0.0173260885179398	0.0400098024296139
TAD1163	phospholipase activity 	0004620	0.0471827617647522	0.0624844157043575
TAD1163	phosphoric diester hydrolase activity 	0008081	0.000222773565736947	0.00640993806480443
TAD1163	single-stranded DNA binding 	0003697	0.0591661580925377	0.0699619557061349
TAD1149	adenine nucleotide transmembrane transporter activity 	0000295	0.0109459436203918	0.0371593497322587
TAD1149	BMP receptor binding 	0070700	0.0145697968171986	0.0379774733520519
TAD1149	core promoter proximal region DNA binding 	0001159	0.0265604570752859	0.0465767065670244
TAD1149	core promoter sequence-specific DNA binding 	0001046	0.0856334897788564	0.0867184753368241
TAD1149	glutathione transferase activity 	0004364	0.000591307835270357	0.0152295136763734
TAD1149	intramolecular oxidoreductase activity, transposing S-S bonds 	0016864	0.0241732184484904	0.0447530048952949
TAD1149	organic anion transmembrane transporter activity 	0008514	0.0822529127705385	0.0845649288989147
TAD1149	protein disulfide isomerase activity 	0003756	0.0241732184484904	0.0447530048952949
TAD1149	RNA polymerase II core promoter sequence-specific DNA binding 	0000979	0.0325048490444312	0.0518686419053234
TAD1149	transforming growth factor beta receptor binding 	0005160	0.0524645980201065	0.0650215783325174
TAD1149	transmembrane receptor protein serine/threonine kinase binding 	0070696	0.019382423932975	0.0412645671609484
TAD726	adenyl-nucleotide exchange factor activity 	0000774	0.00956181964416625	0.0371593497322587
TAD726	adenyl nucleotide binding 	0030554	0.00956181964416625	0.0371593497322587
TAD726	ATPase regulator activity 	0060590	0.0326838394559429	0.0520118880051898
TAD726	histone acetyltransferase activity 	0004402	0.0352227257321307	0.0534157709978482
TAD726	peptide-lysine-N-acetyltransferase activity 	0061733	0.0335308022092427	0.052275918968484
TAD726	thiol-dependent ubiquitinyl hydrolase activity 	0036459	0.0774761677542707	0.0814386605035149
TAD726	ubiquitin-like protein-specific protease activity 	0019783	0.0627573058422	0.0722184488915613
TAD365	adenyl ribonucleotide binding 	0032559	0.0712850972909754	0.0777687811973079
TAD365	ATP binding 	0005524	0.0652907209874822	0.0738069019858495
TAD365	core promoter proximal region sequence-specific DNA binding 	0000987	0.0710358447674357	0.0776572203688583
TAD365	kinase activity 	0016301	0.0715343052255126	0.0777687811973079
TAD365	MAP kinase kinase kinase kinase activity 	0008349	0.00287731972280458	0.0367887940219646
TAD365	RNA polymerase II core promoter proximal region sequence-specific DNA binding 	0000978	0.0670417370317408	0.0751954618058714
TAD468	adenyl ribonucleotide binding 	0032559	0.0481046126017805	0.0628388341371926
TAD468	ATP binding 	0005524	0.0440131932113537	0.059736145251636
TAD468	kinase activity 	0016301	0.0482748980020308	0.0628709896731336
TAD468	phosphotransferase activity, alcohol group as acceptor 	0016773	0.0438425269957349	0.0595419592553781
TAD468	protein serine/threonine kinase activity 	0004674	0.0632003623046954	0.0725459477944323
TAD468	purine ribonucleoside triphosphate binding 	0035639	0.0679246359073765	0.0758310213596061
TAD468	ubiquitin-like protein ligase activity 	0061659	0.0322014886194622	0.0516660315544976
TAD468	ubiquitin-protein transferase activity 	0004842	0.0714600039291007	0.0777687811973079
